entity_cd,entity_name,county_name,district_name,year,total_enroll,per_free_lunch,per_reduced_lunch,per_lep,mean_ela_score,mean_math_score
010100860876,ACHIEVEMENT ACADEMY CHARTER SCHOOL,ALBANY,,2009,173,0.77,0.09,0,NaN,NaN
010100860876,ACHIEVEMENT ACADEMY CHARTER SCHOOL,ALBANY,,2010,237,0.8,0.07,0.03,NaN,NaN
010100860876,ACHIEVEMENT ACADEMY CHARTER SCHOOL,ALBANY,,2011,252,0.8,0.09,0,NaN,NaN
010100860876,ACHIEVEMENT ACADEMY CHARTER SCHOOL,ALBANY,,2012,214,0.88,0.07,0.01,NaN,NaN
010100860876,ACHIEVEMENT ACADEMY CHARTER SCHOOL,ALBANY,,2013,223,0.39,0.39,0,NaN,NaN
010100860884,ALBANY PREPARATORY CHARTER SCHOOL,ALBANY,,2008,145,0.7000000000000001,0.11,0,NaN,NaN
010100860884,ALBANY PREPARATORY CHARTER SCHOOL,ALBANY,,2009,173,0.84,0.08,0.02,NaN,NaN
010100860884,ALBANY PREPARATORY CHARTER SCHOOL,ALBANY,,2010,193,0.93,0.05,0.02,NaN,NaN
010100860884,ALBANY PREPARATORY CHARTER SCHOOL,ALBANY,,2011,214,0.88,0.07,0,NaN,NaN
010100860884,ALBANY PREPARATORY CHARTER SCHOOL,ALBANY,,2012,245,0.81,0.1,0,NaN,NaN
010100860892,HENRY JOHNSON CHARTER SCHOOL,ALBANY,,2008,112,0.81,0.14,0.01,NaN,NaN
010100860892,HENRY JOHNSON CHARTER SCHOOL,ALBANY,,2009,201,0.68,0.12,0.01,NaN,NaN
010100860892,HENRY JOHNSON CHARTER SCHOOL,ALBANY,,2010,278,0.71,0.13,0.01,NaN,NaN
010100860892,HENRY JOHNSON CHARTER SCHOOL,ALBANY,,2011,366,0.61,0.07,0.02,NaN,NaN
010100860892,HENRY JOHNSON CHARTER SCHOOL,ALBANY,,2012,377,0.81,0.1,0.02,NaN,NaN
010100860892,HENRY JOHNSON CHARTER SCHOOL,ALBANY,,2013,385,0.8200000000000001,0.07,0.02,NaN,NaN
010100860892,HENRY JOHNSON CHARTER SCHOOL,ALBANY,,2014,386,0.88,0.08,0.02,NaN,NaN
010100860892,HENRY JOHNSON CHARTER SCHOOL,ALBANY,,2015,389,0.86,0.08,0.01,NaN,NaN
010100860892,HENRY JOHNSON CHARTER SCHOOL,ALBANY,,2016,395,0.87,0.06,0.01,NaN,NaN
010100860892,HENRY JOHNSON CHARTER SCHOOL,ALBANY,,2017,380,0.8300000000000001,0.03,0.02,NaN,NaN
010100860899,ALBANY COMMUNITY CHARTER SCHOOL,ALBANY,,2008,167,0.79,0.08,0,NaN,NaN
010100860899,ALBANY COMMUNITY CHARTER SCHOOL,ALBANY,,2009,232,0.77,0.15,0.02,NaN,NaN
010100860899,ALBANY COMMUNITY CHARTER SCHOOL,ALBANY,,2010,302,0.88,0.08,0.02,NaN,NaN
010100860899,ALBANY COMMUNITY CHARTER SCHOOL,ALBANY,,2011,296,0.87,0.05,0.02,NaN,NaN
010100860899,ALBANY COMMUNITY CHARTER SCHOOL,ALBANY,,2012,410,0.93,0.04,0,NaN,NaN
010100860899,ALBANY COMMUNITY CHARTER SCHOOL,ALBANY,,2013,483,0.91,0.02,0.01,NaN,NaN
010100860899,ALBANY COMMUNITY CHARTER SCHOOL,ALBANY,,2014,556,0.8300000000000001,0.05,0.01,NaN,NaN
010100860899,ALBANY COMMUNITY CHARTER SCHOOL,ALBANY,,2015,643,0.89,0.05,0.01,NaN,NaN
010100860899,ALBANY COMMUNITY CHARTER SCHOOL,ALBANY,,2016,664,0.88,0.07,0.01,NaN,NaN
010100860899,ALBANY COMMUNITY CHARTER SCHOOL,ALBANY,,2017,682,0.75,0.06,0.01,NaN,NaN
010100860976,BRIGHTER CHOICE CHARTER MIDDLE SCHOOL FOR BOYS,ALBANY,,2011,50,0.62,0.16,0,NaN,NaN
010100860976,BRIGHTER CHOICE CHARTER MIDDLE SCHOOL FOR BOYS,ALBANY,,2012,101,0.67,0.16,0,NaN,NaN
010100860976,BRIGHTER CHOICE CHARTER MIDDLE SCHOOL FOR BOYS,ALBANY,,2013,151,0.73,0.14,0.01,NaN,NaN
010100860976,BRIGHTER CHOICE CHARTER MIDDLE SCHOOL FOR BOYS,ALBANY,,2014,214,0.79,0.08,0,NaN,NaN
010100860976,BRIGHTER CHOICE CHARTER MIDDLE SCHOOL FOR BOYS,ALBANY,,2015,217,1,0,0,NaN,NaN
010100860977,BRIGHTER CHOICE CHARTER MIDDLE SCHOOL FOR GIRLS,ALBANY,,2011,42,0.74,0.17,0.02,NaN,NaN
010100860977,BRIGHTER CHOICE CHARTER MIDDLE SCHOOL FOR GIRLS,ALBANY,,2012,108,0.78,0.09,0.05,NaN,NaN
010100860977,BRIGHTER CHOICE CHARTER MIDDLE SCHOOL FOR GIRLS,ALBANY,,2013,158,0.8300000000000001,0.09,0.04,NaN,NaN
010100860977,BRIGHTER CHOICE CHARTER MIDDLE SCHOOL FOR GIRLS,ALBANY,,2014,220,0.85,0.06,0.01,NaN,NaN
010100860977,BRIGHTER CHOICE CHARTER MIDDLE SCHOOL FOR GIRLS,ALBANY,,2015,221,1,0,0,NaN,NaN
010201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,ALBANY,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,2008,452,0.19,0.08,0,NaN,NaN
010201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,ALBANY,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,2009,441,0.21,0.1,0,NaN,NaN
010201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,ALBANY,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,2010,491,0.28,0.2,0,NaN,NaN
010201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,ALBANY,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,2011,419,0.36,0.07,0,NaN,NaN
010201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,ALBANY,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,2012,377,0.31,0.09,0,NaN,NaN
010201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,ALBANY,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,2013,385,0.31,0.1,0,NaN,NaN
010201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,ALBANY,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,2014,427,0.3,0.06,0,NaN,NaN
010201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,ALBANY,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,2015,401,0.34,0.06,0,NaN,NaN
010201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,ALBANY,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,2016,402,0.39,0.04,0,NaN,NaN
010201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,ALBANY,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,2017,391,0.36,0.05,0,NaN,NaN
010306060001,CLARKSVILLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2008,272,0.05,0,0.03,NaN,NaN
010306060001,CLARKSVILLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2009,226,0.04,0.03,0.04,NaN,NaN
010306060001,CLARKSVILLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2010,218,0.07,0.02,0.02,NaN,NaN
010306060001,CLARKSVILLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2011,203,0.05,0.01,0.03,NaN,NaN
010306060003,ELSMERE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2008,320,0.03,0.03,0.01,NaN,NaN
010306060003,ELSMERE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2009,292,0.03,0.02,0.01,NaN,NaN
010306060003,ELSMERE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2010,275,0.02,0.04,0.02,NaN,NaN
010306060003,ELSMERE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2011,282,0.05,0.03,0.01,NaN,NaN
010306060003,ELSMERE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2012,284,0.05,0.05,0.01,NaN,NaN
010306060003,ELSMERE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2013,290,0.05,0.02,0.01,NaN,NaN
010306060003,ELSMERE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2014,289,0.08,0.03,0.01,NaN,NaN
010306060003,ELSMERE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2015,278,0.12,0.02,0,NaN,NaN
010306060003,ELSMERE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2016,270,0.11,0,0,NaN,NaN
010306060003,ELSMERE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2017,286,0.11,0.01,0,NaN,NaN
010306060004,GLENMONT ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2008,429,0.05,0.02,0.02,NaN,NaN
010306060004,GLENMONT ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2009,385,0.05,0.02,0.02,NaN,NaN
010306060004,GLENMONT ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2010,400,0.06,0.02,0.03,NaN,NaN
010306060004,GLENMONT ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2011,370,0.06,0.01,0.02,NaN,NaN
010306060004,GLENMONT ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2012,349,0.07,0.01,0.02,NaN,NaN
010306060004,GLENMONT ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2013,340,0.08,0.01,0.02,NaN,NaN
010306060004,GLENMONT ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2014,339,0.06,0.02,0.01,NaN,NaN
010306060004,GLENMONT ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2015,336,0.09,0.02,0.03,NaN,NaN
010306060004,GLENMONT ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2016,348,0.09,0.01,0.05,NaN,NaN
010306060004,GLENMONT ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2017,365,0.11,0.01,0.04,NaN,NaN
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2008,496,0.01,0.01,0.01,NaN,NaN
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2009,388,0.02,0.03,0,NaN,NaN
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2010,395,0.01,0.02,0.01,NaN,NaN
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2011,398,0.01,0.02,0,NaN,NaN
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2012,372,0.01,0.01,0,NaN,NaN
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2013,375,0.03,0.02,0,NaN,NaN
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2014,351,0.04,0.01,0,NaN,NaN
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2015,362,0.08,0,0,NaN,NaN
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2016,336,0.09,0.01,0,NaN,NaN
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2017,323,0.09,0,0,NaN,NaN
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2008,677,0.05,0.01,0.02,NaN,NaN
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2009,508,0.03,0.01,0.01,NaN,NaN
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2010,452,0.03,0.03,0.01,NaN,NaN
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2011,451,0.02,0.02,0.02,NaN,NaN
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2012,532,0.02,0.01,0.02,NaN,NaN
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2013,507,0.06,0,0.04,NaN,NaN
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2014,495,0.07,0.01,0.03,NaN,NaN
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2015,493,0.08,0.01,0.04,NaN,NaN
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2016,490,0.1,0,0.04,NaN,NaN
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2017,499,0.1,0.02,0.05,NaN,NaN
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2008,1246,0.04,0.02,0.01,NaN,NaN
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2009,1252,0.02,0.01,0.01,NaN,NaN
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2010,1215,0.04,0.02,0.01,NaN,NaN
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2011,1193,0.05,0.02,0.01,NaN,NaN
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2012,1224,0.06,0.02,0.01,NaN,NaN
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2013,1200,0.05,0.01,0.01,NaN,NaN
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2014,1202,0.06,0.02,0.01,NaN,NaN
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2015,1151,0.07,0.01,0.01,NaN,NaN
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2016,1115,0.09,0.01,0.01,NaN,NaN
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2017,1070,0.11,0.01,0.01,NaN,NaN
010306060009,EAGLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2009,380,0.02,0.01,0.02,NaN,NaN
010306060009,EAGLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2010,429,0.02,0,0.02,NaN,NaN
010306060009,EAGLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2011,399,0.04,0.01,0.02,NaN,NaN
010306060009,EAGLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2012,505,0.03,0.01,0.01,NaN,NaN
010306060009,EAGLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2013,476,0.07,0.02,0.01,NaN,NaN
010306060009,EAGLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2014,421,0.06,0.01,0,NaN,NaN
010306060009,EAGLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2015,417,0.07,0.02,0,NaN,NaN
010306060009,EAGLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2016,413,0.08,0.01,0,NaN,NaN
010306060009,EAGLE ELEMENTARY SCHOOL,ALBANY,BETHLEHEM CENTRAL SCHOOL DISTRICT,2017,410,0.09,0.01,0,NaN,NaN
010402060002,ALBERTUS W BECKER SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2008,478,0.16,0.06,0,NaN,NaN
010402060002,ALBERTUS W BECKER SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2009,462,0.19,0.09,0,NaN,NaN
010402060002,ALBERTUS W BECKER SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2010,461,0.21,0.1,0,NaN,NaN
010402060002,ALBERTUS W BECKER SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2011,473,0.23,0.06,0,NaN,NaN
010402060002,ALBERTUS W BECKER SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2012,430,0.27,0.06,0.01,NaN,NaN
010402060002,ALBERTUS W BECKER SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2013,473,0.29,0.1,0.01,NaN,NaN
010402060002,ALBERTUS W BECKER SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2014,470,0.29,0.07,0.01,NaN,NaN
010402060002,ALBERTUS W BECKER SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2015,482,0.23,0.03,0,NaN,NaN
010402060002,ALBERTUS W BECKER SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2016,476,0.34,0.02,0,NaN,NaN
010402060002,ALBERTUS W BECKER SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2017,450,0.32,0.03,0,NaN,NaN
010402060003,PIETER B COEYMANS SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2008,505,0.25,0.08,0.01,NaN,NaN
010402060003,PIETER B COEYMANS SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2009,484,0.26,0.13,0.01,NaN,NaN
010402060003,PIETER B COEYMANS SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2010,474,0.31,0.07,0.01,NaN,NaN
010402060003,PIETER B COEYMANS SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2011,466,0.3,0.07,0.01,NaN,NaN
010402060003,PIETER B COEYMANS SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2012,434,0.32,0.05,0.01,NaN,NaN
010402060003,PIETER B COEYMANS SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2013,448,0.33,0.05,0.02,NaN,NaN
010402060003,PIETER B COEYMANS SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2014,451,0.39,0.04,0.01,NaN,NaN
010402060003,PIETER B COEYMANS SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2015,469,0.3,0.02,0.02,NaN,NaN
010402060003,PIETER B COEYMANS SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2016,462,0.38,0.05,0.02,NaN,NaN
010402060003,PIETER B COEYMANS SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2017,499,0.41000000000000003,0.03,0.02,NaN,NaN
010402060008,RAVENA MIDDLE SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2008,511,0.22,0.05,0.01,NaN,NaN
010402060008,RAVENA MIDDLE SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2009,490,0.23,0.09,0.01,NaN,NaN
010402060008,RAVENA MIDDLE SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2010,483,0.23,0.07,0.01,NaN,NaN
010402060008,RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2011,463,0.24,0.08,0.01,NaN,NaN
010402060008,RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2012,457,0.27,0.07,0,NaN,NaN
010402060008,RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2013,474,0.3,0.09,0,NaN,NaN
010402060008,RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2014,436,0.34,0.07,0,NaN,NaN
010402060008,RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2015,439,0.28,0.03,0,NaN,NaN
010402060008,RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2016,403,0.42,0.03,0,NaN,NaN
010402060008,RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL,ALBANY,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2017,418,0.41000000000000003,0.03,0,NaN,NaN
010500010005,ABRAM LANSING SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2008,419,0.55,0.17,0.01,NaN,NaN
010500010005,ABRAM LANSING SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2009,376,0.6,0.13,0.02,NaN,NaN
010500010005,ABRAM LANSING SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2010,398,0.65,0.08,0.02,NaN,NaN
010500010005,ABRAM LANSING SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2011,407,0.64,0.09,0.02,NaN,NaN
010500010005,ABRAM LANSING SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2012,376,0.65,0.07,0.01,NaN,NaN
010500010005,ABRAM LANSING SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2013,391,0.61,0.09,0.01,NaN,NaN
010500010005,ABRAM LANSING SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2014,388,0.65,0.06,0.01,NaN,NaN
010500010005,ABRAM LANSING SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2015,356,0.7000000000000001,0.06,0.01,NaN,NaN
010500010005,ABRAM LANSING SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2016,347,0.67,0.03,0,NaN,NaN
010500010005,ABRAM LANSING SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2017,378,0.67,0.01,0,NaN,NaN
010500010006,VAN SCHAICK ISLAND SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2008,133,0.4,0.17,0.02,NaN,NaN
010500010006,VAN SCHAICK ISLAND SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2009,155,0.39,0.13,0.03,NaN,NaN
010500010006,VAN SCHAICK ISLAND SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2010,147,0.43,0.09,0.02,NaN,NaN
010500010006,VAN SCHAICK ISLAND SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2011,147,0.47000000000000003,0.1,0.02,NaN,NaN
010500010006,VAN SCHAICK ISLAND SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2012,139,0.48,0.12,0.01,NaN,NaN
010500010006,VAN SCHAICK ISLAND SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2013,132,0.56,0.12,0.02,NaN,NaN
010500010006,VAN SCHAICK ISLAND SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2014,140,0.55,0.13,0.01,NaN,NaN
010500010006,VAN SCHAICK ISLAND SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2015,132,0.64,0.1,0.01,NaN,NaN
010500010006,VAN SCHAICK ISLAND SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2016,137,0.53,0.07,0,NaN,NaN
010500010006,VAN SCHAICK ISLAND SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2017,142,0.61,0,0,NaN,NaN
010500010008,COHOES MIDDLE SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2008,478,0.38,0.18,0.01,NaN,NaN
010500010008,COHOES MIDDLE SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2009,446,0.43,0.14,0,NaN,NaN
010500010008,COHOES MIDDLE SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2010,437,0.48,0.14,0.01,NaN,NaN
010500010008,COHOES MIDDLE SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2011,423,0.46,0.1,0.01,NaN,NaN
010500010008,COHOES MIDDLE SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2012,402,0.46,0.13,0,NaN,NaN
010500010008,COHOES MIDDLE SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2013,412,0.5,0.12,0.01,NaN,NaN
010500010008,COHOES MIDDLE SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2014,424,0.53,0.09,0,NaN,NaN
010500010008,COHOES MIDDLE SCHOOL,ALBANY,COHOES CITY SCHOOL DISTRICT,2015,430,0.59,0.07,0.01,NaN,NaN
